drug_1	drug_2
DB01598	DB00760
DB00515	DB00945
DB13281	DB00166
DB14043	DB12153
DB00635	DB00394
DB01212	DB01068
DB07795	DB03756
DB02224	DB00331
DB11666	DB08871
DB08818	DB00554
DB00179	DB00530
DB00935	DB00281
DB06218	DB09119
DB00115	DB03756
DB12598	DB00742
DB12874	DB15147
DB00482	DB00999
DB00811	DB00659
DB09218	DB00996
DB00531	DB04216
DB04796	DB00928
DB00722	DB00214
DB13500	DB09512
DB11673	DB08966
DB06685	DB08868
DB15212	DB00627
DB00126	DB00158
DB12153	DB06527
DB00712	DB00193
DB00398	DB00608
DB00834	DB00104
DB02745	DB03756
DB00783	DB00136
DB00415	DB13281
DB00946	DB00499
DB08932	DB11362
DB00073	DB15453
DB14967	DB09037
DB01195	DB00745
DB05015	DB06813
DB08818	DB00641
DB00216	DB09214
DB12887	DB00928
DB00310	DB00177
DB00586	DB00216
DB08818	DB12473
DB06336	DB00762
DB00146	DB01012
DB00803	DB06151
DB00471	DB11614
DB14043	DB11672
DB00137	DB01022
DB11581	DB11884
DB00787	DB08831
DB11672	DB14038
DB01221	DB06756
DB09061	DB08818
DB00531	DB05992
DB12129	DB03444
DB11762	DB00112
DB06589	DB11886
DB03852	DB01060
DB08870	DB09035
DB00497	DB01069
DB00257	DB00586
DB09061	DB00704
DB09241	DB00843
DB00396	DB00470
DB00803	DB01017
DB03880	DB00026
DB00834	DB01026
DB08881	DB05416
DB00051	DB00864
DB00871	DB06742
DB00203	DB12582
DB12343	DB00319
DB15044	DB11581
DB00413	DB00909
DB08899	DB04468
DB13518	DB01183
DB06292	DB13928
DB00222	DB06692
DB00877	DB01169
DB00015	DB00001
DB01029	DB00758
DB00158	DB00163
DB00399	DB00175
DB01050	DB12293
DB00155	DB01076
DB00346	DB01126
DB00596	DB02703
DB00749	DB00316
DB04216	DB00331
DB00264	DB00178
DB00364	DB01184
DB12447	DB00240
DB01110	DB00240
DB11673	DB06151
DB01114	DB12472
DB08814	DB06209
DB12153	DB12131
DB00410	DB00240
DB12153	DB09210
DB12153	DB12243
DB08938	DB09512
DB01112	DB01165
DB09300	DB00784
DB13131	DB00196
DB03614	DB00331
DB11336	DB12582
DB00475	DB09300
DB08992	DB00586
DB00115	DB00331
DB09324	DB09060
DB00341	DB13141
DB00318	DB01050
DB00731	DB08882
DB01956	DB00143
DB01229	DB13518
DB12148	DB00398
DB06737	DB11582
DB09324	DB13090
DB01656	DB00331
DB01026	DB00136
DB00471	DB00277
DB12371	DB00571
DB06264	DB00316
DB09274	DB00619
DB01212	DB01156
DB15353	DB00671
DB00230	DB00540
DB00747	DB00285
DB00588	DB04890
DB00316	DB01628
DB00149	DB00331
DB08818	DB11672
DB01165	DB13026
DB00315	DB02701
DB00316	DB06736
DB01698	DB12582
DB11672	DB00331
DB01114	DBSALT000858
DB15462	DB04216
DB12039	DB00331
DB00845	DB00619
DB06766	DB06802
DB00163	DB06151
DB08933	DB01110
DB00966	DB09292
DB07795	DB12582
DB01076	DB00177
DB13751	DB00558
DB01188	DB15580
DB01268	DB11672
DB00994	DB02703
DB06207	DB01591
DB02513	DB04115
DB12007	DB12444
DB01067	DB01076
DB00355	DB00781
DB13896	DB09037
DB00704	DB00909
DB00181	DB00555
DB06803	DB00997
DB06742	DB00852
DB01103	DB05383
DB06263	DB06176
DB00586	DB00448
DB00749	DB01075
DB00328	DB01075
DB01071	DB01050
DB13751	DB01050
DB00437	DB00281
DB09075	DB00208
DB00200	DB02701
DB09270	DB00166
DB13742	DB06285
DB11672	DB00201
DB09270	DB00175
DB13751	DB00884
DB00857	DB00281
DB01091	DB00281
DB09056	DB00281
DB01050	DB01296
DB13544	DB01050
DB03614	DB01075
DB00162	DB09322
DB11254	DB13751
DB11254	DB07352
DB11073	DB00302
DB04794	DB06151
DB06402	DB00520
DB08860	DB01039
DB01129	DB00927
DB06742	DB01050
DB00302	DB00513
DB01062	DB11902
DB09019	DB00302
DB13518	DB13514
DB01003	DB02701
DB14539	DB00857
DB01248	DB00136
DB06264	DB06623
DB12649	DB01083
DB01235	DB00422
DB00482	DB01656
DB00211	DB12080
DB00503	DB05521
DB08895	DB08868
DB01590	DB00177
DB13751	DB01075
DB00796	DB09232
DB00210	DB00281
DB01169	DB00166
DB14183	DB02509
DB00148	DB00166
DB11631	DB11639
DB00877	DB01599
DB00843	DB06527
DB01590	DB01013
DB00230	DB00216
DB00932	DB01264
DB00932	DB12470
DB00108	DB00242
DB00530	DB12349
DB09539	DB00641
DB11841	DB00317
DB00734	DB06155
DB00548	DB00602
DB00568	DB00985
DB06401	DB06700
DB06598	DB00112
DB00972	DB01364
DB00180	DB01106
DB01106	DB13751
DB00149	DB00167
DB00152	DB01586
DB01551	DB09212
DB13131	DB09212
DB09019	DB09212
DB02709	DB01645
DB15462	DB11176
DB03852	DB14065
DB00978	DB00165
DB00936	DB01009
DB14649	DB01075
DB13751	DB01364
DB00515	DB01166
DB01075	DB00281
DB06235	DB00112
DB00999	DB00214
DB00678	DB01261
DB00398	DB00034
DB02546	DB00642
DB09539	DB00973
DB00624	DB00820
DB11890	DB01042
DB12369	DB08895
DB13999	DB00134
DB00009	DB12243
DB00783	DB00624
DB00302	DB09212
DB01782	DB00619
DB01625	DB09212
DB14003	DB08818
DB00514	DB09212
DB01166	DB00877
DB00857	DB09041
DB12382	DB00188
DB11689	DB11805
DB00169	DB00884
DB00273	DB00904
DB00030	DB00878
DB01166	DB00843
DB12915	DB01234
DB05633	DB09099
DB00623	DB01088
DB00201	DB09212
DB00016	DB01109
DB11335	DB08966
DB01071	DB00852
DB09270	DB03205
DB01114	DB09212
DB00678	DB00742
DB11656	DB08806
DB00755	DB11672
DB01146	DB09212
DB00115	DB04115
DB00283	DB09212
DB00302	DB00341
DB00530	DB05913
DB00146	DB00169
DB01609	DB00091
DB06366	DB00254
DB06205	DB01306
DB00263	DB00575
DB00563	DB00855
DB06145	DB01321
DB00441	DB02701
DB01114	DB13514
DB00328	DB08860
DB01034	DB00328
DB09123	DB11979
DB00203	DB01956
DB00162	DB00328
DB00997	DB08162
DB09508	DB01248
DB08860	DB01132
DB03568	DB03756
DB11190	DB08836
DB12295	DB00373
DB08756	DB12295
DB12295	DB00484
DB00125	DB08836
DB01118	DB00243
DB01590	DB06287
DB01229	DB00091
DB11582	DB01009
DB00586	DB01656
DB01283	DB01656
DB15462	DB00159
DB01003	DB13514
DB00145	DB09212
DB01093	DB04224
DB00852	DBSALT000858
DB09019	DB00950
DB00137	DB01296
DB00398	DB00724
DB01266	DB09212
DB00811	DB01248
DB01045	DB12761
DB00313	DB12681
DB00963	DB00287
DB00586	DB00484
DB01590	DB09143
DB15641	DB00758
DB01276	DB11721
DB00642	DB08896
DB08881	DB00008
DB08819	DB15071
DB00787	DB11100
DB01268	DB00398
DB00825	DB01075
DB00768	DB13514
DB09300	DB09212
DB12521	DB00724
DB00963	DB00768
DB00316	DB00145
DB11324	DB09212
DB02513	DB09212
DB05595	DB08871
DB00313	DB00860
DB06685	DB05259
DB08877	DB11651
DB00843	DB00939
DB11656	DB08818
DB12047	DB00762
DB11811	DB00437
DB08881	DB08865
DB00328	DB00302
DB01598	DB01332
DB00152	DB01296
DB04339	DB09212
DB13544	DB00316
DB00586	DB14003
DB00936	DB06151
DB04339	DB01050
DB00201	DB00117
DB02224	DB06543
DB01590	DB12415
DB00443	DB00307
DB00273	DB09203
DB06685	DB08908
DB11646	DB12349
DB11886	DB11791
DB11837	DB06663
DB00155	DB12153
DB08826	DB01609
DB00531	DB00860
DB00145	DB13178
DB00126	DB08818
DB00152	DB09212
DB00748	DB09212
DB00514	DB01412
DB01275	DB00091
DB00950	DB01050
DB06742	DB09212
DB00920	DB13514
DB00936	DB11100
DB00322	DB06810
DB15329	DB13281
DB08906	DB14512
DB00399	DB00860
DB08899	DB14871
DB00544	DB09053
DB08893	DB00035
DB08870	DB05220
DB00381	DB00820
DB00244	DB02701
DB08871	DB11954
DB00230	DB06204
DB04115	DB01050
DB00668	DB13514
DB06543	DB03756
DB01085	DB01591
DB00302	DB09096
DB11073	DB01110
DB00163	DB13514
DB00126	DB00669
DB14912	DB01234
DB00484	DB00869
DB11672	DB07767
DB11073	DB00620
DB12242	DB06091
DB13165	DB00373
DB08913	DB12483
DB00744	DB01076
DB00620	DB05134
DB00115	DB09212
DB00163	DB02709
DB00316	DB09212
DB00586	DB08818
DB09086	DB11672
DB00163	DB00350
DB00461	DB04703
DB00152	DB00461
DB00787	DB14003
DB04854	DB04335
DB00527	DB00281
DB00165	DB00350
DB02709	DB06543
DB00980	DB01017
DB15212	DB00758
DB00751	DB03754
DB00162	DB00163
DB01234	DB01656
DB00834	DB00741
DB06288	DB00904
DB12147	DB09035
DB00497	DB14043
DB00515	DB05220
DB12584	DB01590
DB00515	DB03823
DB02709	DB00627
DB00945	DB09212
DB07715	DB07615
DB06717	DB02701
DB04878	DB08882
DB14003	DB09212
DB06772	DB01100
DB13751	DB00768
DB00350	DB11117
DB11656	DB01050
DB06811	DB00350
DB00825	DB00860
DB00878	DB00484
DB00115	DB08818
DB06530	DB00072
DB00541	DB12473
DB15039	DB06077
DB00929	DB00605
DB09512	DB12020
DB00635	DB00218
DB08916	DB13164
DB00317	DB08911
DB08893	DB01407
DB05220	DB15449
DB00959	DB09208
DB15632	DB15676
DB09080	DB09079
DB03010	DB15449
DB09061	DB05259
DB00627	DB09212
DB00751	DB13514
DB00514	DB01050
DB00242	DB14999
DB06177	DB06292
DB00887	DB05266
DB08910	DB12887
DB15449	DB09331
DB05990	DB04835
DB00828	DB00438
DB11875	DB04216
DB00413	DB00904
DB01620	DB06794
DB08966	DB14001
DB01093	DB00385
DB00125	DB08818
DB06683	DB00718
DB08880	DB00563
DB00047	DB00331
DB04216	DB09372
DB00927	DB05265
DB12422	DB12349
DB12181	DB01083
DB11964	DB00364
DB00751	DB11742
DB00530	DB11840
DB01101	DB06772
DB01165	DB01137
DB02656	DB00544
DB01109	DB01248
DB00143	DB09298
DB13178	DB12969
DB00515	DB00126
DB00441	DB01004
DB01034	DB05482
DB11666	DB01234
DB00877	DB01065
DB00877	DB01590
DB00364	DB00863
DB00471	DB00751
DB09539	DB01076
DB05928	DB00619
DB00560	DB14777
DB11791	DB12015
DB04841	DB00188
DB01065	DB00331
DB00151	DB12444
DB15212	DB00159
DB00512	DB01597
DB00482	DB01097
DB00612	DB01098
DB13165	DB00869
DB08831	DB00331
DB00712	DB00736
DB09128	DB06230
DB02709	DB02375
DB01221	DB11801
DB01043	DB04660
DB00936	DB00994
DB09539	DB00163
DB00904	DB12465
DB00966	DB00820
DB01222	DB00244
DB00260	DB00659
DB00321	DB00358
DB00790	DB01076
DB01182	DB01050
DB09102	DB08162
DB04660	DB02262
DB00126	DB01050
DB01277	DB01234
DB13128	DB00951
DB02709	DB07726
DB00820	DB00316
DB11986	DB08911
DB09262	DB00035
DB00441	DB00352
DB06401	DB00169
DB00331	DB00166
DB01166	DB00175
DB00678	DB01166
DB00465	DB08818
DB06803	DB00853
DB01229	DB15310
DB00115	DB00704
DB09292	DB04861
DB01262	DB00997
DB13881	DB09037
DB00338	DB11410
DB00586	DB00602
DB05239	DB08901
DB15169	DB09073
DB15329	DB01234
DB08881	DB01254
DB00126	DB00627
DB01956	DB13518
DB09061	DB12349
DB06749	DB06748
DB00795	DB01132
DB14509	DB02587
DB03568	DB00331
DB00995	DB13052
DB00480	DB12707
DB00067	DB11842
DB01242	DB00203
DB00341	DB00316
DB13518	DB00588
DB00363	DB03793
DB00741	DB09345
DB11337	DB11336
DB05528	DB00159
DB01069	DB00669
DB12962	DB00170
DB00966	DB08882
DB09183	DB09296
DB11942	DB00188
DB00525	DB11117
DB08908	DB12016
DB11875	DB08846
DB15212	DB00973
DB00151	DB03929
DB01183	DB00813
DB12209	DB00740
DB06756	DB00281
DB01364	DB00852
DB00002	DB05101
DB00143	DB00155
DB01393	DB02709
DB09061	DB00714
DB01394	DB01136
DB15175	DB00112
DB09035	DB11930
DB11901	DB05423
DB00787	DB00482
DB01043	DB00377
DB00633	DB00477
DB01050	DB00996
DB06479	DB00853
DB09061	DB06637
DB15566	DB00878
DB01104	DB12395
DB00641	DB06151
DB00697	DB00580
DB06623	DB00193
DB00575	DB01221
DB00230	DB00996
DB01043	DB06156
DB00413	DB06156
DB00843	DB05010
DB01097	DB02262
DB09539	DB00175
DB00370	DB00909
DB00973	DB09270
DB11828	DB06616
DB00625	DB06236
DB00932	DB04835
DB08885	DB00544
DB05796	DB00641
DB05434	DB00112
DB06155	DB06624
DB00861	DB08873
DB01105	DB06155
DB05109	DB12881
DB00056	DB06191
DB01235	DB01037
DB00408	DB01175
DB00963	DB00684
DB00980	DB01142
DB00482	DB11672
DB00853	DB02342
DB00773	DB00380
DB05289	DB00674
DB05289	DB00843
DB05289	DB00989
DB00343	DB00152
DB04888	DB01235
DB11673	DB00796
DB00697	DB00745
DB00413	DB00996
DB00413	DB00476
DB01001	DB05057
DB01167	DB01026
DB04895	DB00218
DB01296	DB00118
DB09126	DB00227
DB01188	DB00619
DB01115	DB00806
DB01166	DB00973
DB04789	DB01645
DB00543	DB01175
DB04216	DB06151
DB00472	DB05395
DB05311	DB06692
DB00999	DB00922
DB11431	DB02640
DB00455	DB01114
DB00302	DB05311
DB00126	DB05767
DB11736	DB00230
DB00564	DB00254
DB04849	DB00642
DB00125	DB01076
DB12080	DB00476
DB12774	DB11689
DB13877	DB01030
DB03849	DB00768
DB01105	DB00843
DB00399	DB01095
DB00072	DB05101
DB00385	DB00209
DB08059	DB00398
DB06624	DB01261
DB06774	DB13281
DB00515	DB01609
DB00479	DB01413
DB01075	DB00201
DB01296	DB00814
DB11689	DB11747
DB11778	DB00619
DB14636	DB00072
DB00588	DB00277
DB05294	DB00112
DB02016	DB01104
DB06177	DB00222
DB06235	DB00002
DB09228	DB00009
DB00885	DB13036
DB00712	DB03106
DB12915	DB00112
DB01045	DB00537
DB00627	DB11909
DB00197	DB13978
DB00864	DB00393
DB02709	DB00945
DB00297	DB08818
DB00495	DB01234
DB00548	DB00755
DB00531	DB08935
DB00704	DB00620
DB00115	DB00163
DB05719	DB04900
DB00295	DB06800
DB12876	DB11852
DB11852	DB05521
DB08873	DB11852
DB09101	DB01072
DB00191	DB00331
DB00143	DB04743
DB00567	DB01065
DB00654	DB00869
DB05105	DB00811
DB11582	DB04743
DB04557	DB03756
DB07810	DB11254
DB00627	DB00814
DB00877	DB00482
DB11467	DB00188
DB00678	DB00885
DB04864	DB01235
DB01270	DB06647
DB14128	DB02701
DB00860	DB01409
DB00111	DB05374
DB14684	DB09290
DB00176	DB04951
DB00734	DB09286
DB06177	DB00073
DB09038	DB01261
DB00503	DB14760
DB00973	DB00627
DB08490	DB05408
DB06733	DB14062
DB01041	DB01169
DB00548	DB02701
DB11999	DB00987
DB01044	DB00860
DB00642	DB12378
DB00811	DB11852
DB00209	DB00331
DB00783	DB01065
DB06819	DB01197
DB00441	DB12200
DB00661	DB04855
DB12613	DB00674
DB00482	DB00374
DB06414	DB02701
DB01132	DB00227
DB01259	DB01254
DB00281	DBSALT000858
DB09237	DB00310
DB12364	DB00758
DB00351	DB01026
DB08966	DB02701
DB00569	DB00006
DB01410	DB01409
DB09345	DBSALT000858
DB00602	DB00916
DB11631	DB00512
DB11617	DB01234
DB00381	DB08860
DB00847	DB09274
DB00132	DB14038
DB00678	DB11807
DB07715	DB00390
DB01708	DB06151
DB00441	DB13052
DB00364	DB08818
DB00661	DB01394
DB00295	DB00877
DB01229	DB00518
DB00514	DB00734
DB01115	DB01009
DB11800	DB01101
DB01085	DB12278
DB01085	DB09262
DB00153	DB00641
DB00302	DB02701
DB00410	DB09096
DB12681	DB05259
DB11841	DB12291
DB00063	DB01240
DB00997	DB06013
DB06480	DB01656
DB00203	DB00125
DB00627	DB00159
DB06292	DB08882
DB03444	DB00853
DB12933	DB13051
DB00455	DB00201
DB00169	DB02701
DB11811	DB04854
DB00539	DB00196
DB00072	DB00112
DB01645	DB01095
DB04868	DB05134
DB09265	DB01132
DB00105	DB00134
DB01255	DB01175
DB06198	DB00495
DB06802	DB01234
DB00670	DB00472
DB09086	DB09114
DB08889	DB00188
DB01956	DB11248
DB15566	DB01044
DB13944	DB13946
DB01169	DB01004
DB02709	DB09096
DB01098	DB00945
DB01166	DB01599
DB11859	DB00829
DB01229	DB05168
DB00341	DB01003
DB01262	DB06365
DB00935	DB00484
DB03796	DB04224
DB11886	DB11730
DB00396	DB11859
DB00184	DB11726
DB00795	DB00244
DB00915	DB00843
DB05990	DB00159
DB01128	DB01248
DB02546	DB00472
DB00126	DB00170
DB11743	DB00530
DB12683	DB06366
DB08831	DB00914
DB00490	DB04953
DB00704	DB05266
DB00712	DB00697
DB01229	DB00163
DB06262	DB00494
DB00577	DB00814
DB00482	DB00577
DB00688	DB06399
DB01156	DB00273
DB06774	DB05134
DB00765	DB01235
DB15566	DB00218
DB06685	DB06623
DB06040	DB08910
DB04868	DB00291
DB06685	DB14999
DB01394	DB01182
DB00994	DB13854
DB06366	DB00002
DB06685	DB00983
DB04865	DB00619
DB00315	DB00490
DB00704	DB00422
DB00145	DB01296
DB00977	DB02709
DB00787	DB00814
DB00704	DB00996
DB12565	DB00188
DB00877	DB00317
DB02640	DB08633
DB00191	DB01025
DB01782	DB05259
DB11651	DB12614
DB12278	DB11699
DB00734	DB05316
DB06400	DB00619
DB01062	DB01409
DB05057	DB09273
DB00722	DB00310
DB00145	DB06151
DB01050	DB11672
DB09053	DB00987
DB00759	DB00916
DB06268	DB00492
DB00182	DB00575
DB11795	DB08911
DB00399	DB08860
DB11795	DB08912
DB01190	DB00936
DB00787	DB00577
DB02300	DB02701
DB00203	DB00273
DB11998	DB00281
DB11712	DB09280
DB11651	DB00188
DB00165	DB01076
DB00678	DB01611
DB00935	DBSALT000858
DB00624	DB00882
DB00704	DB00316
DB00398	DB01076
DB09299	DB08930
DB12618	DB00166
DB12332	DB00136
DB00641	DB00715
DB02709	DB00412
DB00503	DB11581
DB06292	DB09568
DB00316	DB06204
DB11526	DB00762
DB00515	DB12707
DB00244	DB00281
DB00860	DB00244
DB00218	DB00860
DB01188	DB09041
DB09041	DB09040
DB00620	DB00218
DB00248	DB00104
DB01259	DB11648
DB01205	DB00921
DB00169	DB00811
DB01229	DB02709
DB12622	DB11672
DB15462	DB00201
DB00877	DB00591
DB00443	DB06736
DB00316	DB00669
DB01062	DB00989
DB08881	DB00022
DB00316	DB00425
DB01188	DB09040
DB01270	DB15165
DB04690	DB00072
DB11666	DB12561
DB00877	DB00997
DB15449	DB00755
DB04216	DB00166
DB11598	DB01109
DB00828	DB00020
DB12349	DB00331
DB00341	DB00927
DB09570	DB11703
DB01262	DB06328
DB00877	DB12015
DB01259	DB09053
DB00187	DB00640
DB00439	DB00512
DB00755	DB09331
DB15362	DB11663
DB01235	DB00788
DB09118	DB00574
DB00574	DB00349
DB00441	DB06177
DB01167	DB00410
DB00207	DB00196
DB00270	DB01367
DB12452	DB01611
DB08911	DB00619
DB00635	DB09270
DB11672	DB00166
DB00313	DB00629
DB08908	DB05983
DB05423	DB09074
DB06228	DB00661
DB01120	DB01261
DB12610	DB06151
DB06685	DB11947
DB00203	DB00201
DB01043	DB06204
DB00834	DB00331
DB00334	DB00889
DB01069	DB00193
DB01069	DB00327
DB05812	DB11795
DB00803	DB00781
DB11195	DB13178
DB00091	DB01296
DB13281	DB11672
DB00633	DB05232
DB12010	DB00619
DB00712	DB09357
DB00877	DB08901
DB11062	DB11064
DB04796	DB09331
DB09009	DB01435
DB01086	DB11583
DB06685	DB01076
DB06817	DB00188
DB05992	DB00853
DB09289	DB01221
DB00515	DB08899
DB00316	DBSALT000858
DB01268	DB00244
DB00633	DB00575
DB00130	DB12310
DB08913	DB05812
DB01097	DB00997
DB00479	DB09114
DB01229	DB12056
DB00331	DB01095
DB00934	DB00675
DB00322	DB06328
DB00626	DB00741
DB01275	DB00313
DB00668	DB00404
DB08881	DB06819
DB00497	DB09049
DB12180	DB00987
DB00515	DB12047
DB14939	DB11581
DB00410	DB00994
DB11901	DB00564
DB00002	DB00997
DB01045	DB11979
DB09570	DB09331
DB06815	DB05245
DB00480	DB00619
DB00619	DB00331
DB00530	DB11730
DB00642	DB09079
DB12956	DB15045
DB00643	DB08911
DB00507	DB01076
DB00203	DB00261
DB00924	DB01009
DB01069	DB00952
DB03467	DB00825
DB01183	DB00802
DB09270	DB03756
DB05719	DB00188
DB07425	DB01132
DB15302	DB09035
DB09035	DB06334
DB08881	DB12881
DB06442	DB09037
DB06530	DB00002
DB00073	DB06530
DB00704	DB01192
DB00684	DB08604
DB00773	DB00928
DB08621	DB01017
DB11793	DB12047
DB01628	DB00193
DB15566	DB00586
DB00588	DB14512
DB12920	DB09074
DB09061	DB00574
DB00460	DB00482
DB04573	DB00321
DB01044	DB14631
DB00722	DB09292
DB15169	DB00317
DB06212	DB00104
DB12077	DB14831
DB00455	DB00713
DB00115	DB00165
DB01186	DB01367
DB15362	DB11730
DB00997	DB01007
DB09054	DB09053
DB01783	DB00121
DB01026	DB05316
DB00201	DB01412
DB00016	DB00480
DB09061	DB00163
DB00678	DB05990
DB00127	DB06243
DB15449	DB11581
DB00515	DB12039
DB11901	DB06719
DB00950	DB00788
DB00203	DB01216
DB00281	DB02701
DB00803	DB00537
DB11581	DB04631
DB00820	DB01175
DB00107	DB01183
DB11642	DB00283
DB15408	DB06176
DB00892	DB00693
DB00704	DB00686
DB00627	DB04115
DB06717	DB00377
DB01094	DB02375
DB00252	DB06119
DB11703	DB00563
DB00441	DB01718
DB08770	DB00640
DB11176	DB00112
DB00421	DB00834
DB06461	DB00811
DB02546	DB00404
DB00950	DB00342
DB08883	DB11859
DB00577	DB00426
DB00422	DB00434
DB09330	DB15232
DB00755	DB01234
DB01576	DB01018
DB12944	DB01050
DB06182	DB00482
DB09053	DB09073
DB12873	DB00112
DB00316	DB15341
DB00471	DB01131
DB00230	DB00166
DB15401	DB01257
DB00563	DB01051
DB01268	DB12887
DB00862	DB00675
DB11816	DB09083
DB00468	DB01222
DB06226	DB00072
DB00959	DB00277
DB01248	DB08868
DB08871	DB09073
DB01216	DB01162
DB12406	DB01276
DB09270	DB01039
DB12061	DB01235
DB01262	DB01645
DB11800	DB06287
DB00877	DB01234
DB00191	DB04871
DB00163	DB04216
DB02282	DB05259
DB04903	DB01050
DB00734	DB15192
DB00410	DB00443
DB00945	DB00331
DB01001	DB05590
DB15212	DB08860
DB00921	DB06230
DB06685	DB00563
DB00482	DB12293
DB01169	DB00605
DB00657	DB00758
DB00351	DB05039
DB06186	DB01254
DB04895	DB00619
DB00877	DB00619
DB08818	DB00227
DB13004	DB01235
DB00877	DB00608
DB00953	DB00669
DB00162	DB13882
DB00679	DB00987
DB01036	DB00281
DB04473	DB11695
DB01394	DB00582
DB00959	DB00399
DB00586	DB01440
DB09078	DB08881
DB00374	DB05229
DB01259	DB11772
DB00544	DB12473
DB15008	DB09054
DB00169	DB01645
DB12226	DB01933
DB00443	DB07615
DB00704	DB01050
DB00530	DB12047
DB00796	DB00310
DB01273	DB05708
DB00158	DB13178
DB00983	DB01203
DB00530	DB00997
DB09126	DB00066
DB00748	DB00852
DB14844	DB00997
DB00367	DB14126
DB00119	DB06091
DB11560	DB01394
DB08881	DB12047
DB01093	DB00125
DB08828	DB00811
DB00115	DB11256
DB08881	DB11743
DB00619	DB01132
DB00503	DB00331
DB08899	DB05423
DB00877	DB00348
DB11718	DB06603
DB00410	DB00646
DB01203	DB01234
DB00305	DB01005
DB00829	DB01221
DB00722	DB01197
DB06195	DB06365
DB00758	DB05351
DB00530	DB06813
DB00181	DB00214
DB01590	DB12205
DB06999	DB00560
DB00184	DB06090
DB06586	DB01083
DB00149	DB12052
DB00002	DB00112
DB08818	DB00720
DB00072	DB04960
DB08900	DB14806
DB00482	DB01268
DB01001	DB00871
DB01283	DB00399
DB06195	DB00997
DB00482	DB00082
DB06195	DB01204
DB00515	DB06195
DB06195	DB01248
DB06195	DB00441
DB11872	DB04849
DB04849	DB00317
DB00482	DB01409
DB04860	DB12617
DB00041	DB00087
DB00482	DB00481
DB01166	DB00482
DB00580	DB00883
DB00448	DB01184
DB01098	DB00796
DB00163	DB01075
DB00126	DB01075
DB01075	DB13178
DB00207	DB00945
DB09210	DB12131
DB06282	DB13139
DB00402	DB00745
DB06825	DB09369
DB14858	DB00026
DB01065	DB00402
DB00331	DB04861
DB00196	DB00911
DB01043	DB01037
DB09237	DB00178
DB00251	DB00911
DB08756	DB00619
DB09237	DB00227
DB12783	DB00190
DB00184	DB00813
DB00203	DB05796
DB00158	DB00945
DB00726	DB00674
DB09237	DB06281
DB11805	DB00317
DB00441	DB06813
DB05259	DB01017
DB00530	DB00526
DB00033	DB00069
DB00302	DB11190
DB01076	DB08868
DB12616	DB00026
DB00722	DB00114
DB09539	DB01039
DB00337	DB00177
DB01277	DB00034
DB00143	DB00175
DB04849	DB00619
DB05294	DB00619
DB00108	DB00060
DB00105	DB01816
DB00973	DB06155
DB05550	DB00188
DB00998	DB01043
DB04844	DB00915
DB00999	DB00533
DB00515	DB00759
DB00091	DB14596
DB00760	DB01597
DB00363	DB06218
DB00043	DB00074
DB00688	DB00641
DB00999	DB05796
DB05259	DB01367
DB00641	DB00175
DB01410	DB00768
DB06824	DB00055
DB00137	DB03756
DB01166	DB02701
DB00338	DB00183
DB00642	DB12144
DB12243	DB00456
DB00602	DB00741
DB00602	DB09096
DB00916	DB02701
DB00441	DB04849
DB05671	DB11639
DB00563	DB04944
DB09274	DB06708
DB09089	DB00244
DB06429	DB00734
DB04876	DB08868
DB00740	DB05343
DB00153	DB00169
DB00091	DB01248
DB00177	DB01095
DB00515	DB06182
DB06182	DB00642
DB01043	DB00472
DB00612	DB00883
DB00639	DB00916
DB00991	DB02300
DB09218	DB00586
DB01161	DB01234
DB00584	DB08860
DB06155	DB09026
DB07238	DB08873
DB01115	DB00678
DB00575	DB01062
DB00671	DB00218
DB09218	DB00193
DB05796	DB00177
DB04946	DB09071
DB00814	DB00193
DB00338	DB01079
DB00465	DB09218
DB00335	DB01020
DB05993	DB00843
DB00115	DB06603
DB00091	DB00533
DB00413	DB00814
DB00413	DB04896
DB09357	DB11699
DB05961	DB01072
DB00381	DB00641
DB07238	DB05258
DB00188	DB05003
DB06594	DB01156
DB01099	DB00582
DB12422	DB06774
DB06290	DB01264
DB06634	DB00715
DB00395	DB09218
DB00316	DB09213
DB01259	DB12745
DB14071	DB01030
DB00731	DB04876
DB11673	DB06271
DB01229	DB00975
DB00803	DB00358
DB12254	DB00642
DB00946	DB01022
DB00864	DB04216
DB00343	DB00281
DB14636	DB00188
DB00313	DB00843
DB00726	DB00623
DB08992	DB00328
DB09078	DB00762
DB03106	DB01017
DB01069	DB01234
DB11195	DB13124
DB09220	DB09539
DB00790	DB07615
DB08827	DB00973
DB00530	DB06176
DB01239	DB00540
DB11757	DB00201
DB14596	DB01137
DB09357	DB13808
DB09357	DB01234
DB08872	DB08892
DB01104	DB00404
DB00715	DB00404
DB08883	DB05327
DB08883	DB00909
DB08883	DB00843
DB00744	DB12398
DB02255	DB12953
DB06629	DB01217
DB00178	DB00922
DB01252	DB01132
DB00072	DB12378
DB12915	DB00010
DB01043	DB01132
DB00843	DB08860
DB00706	DB06267
DB01220	DB00244
DB00997	DB08604
DB00877	DB06192
DB06629	DB11805
DB12944	DB00814
DB01248	DB12378
DB01065	DB00107
DB06264	DB01050
DB12422	DB01235
DB00936	DB00596
DB04950	DB00412
DB12414	DB00331
DB00203	DB00745
DB11752	DB01043
DB12953	DB15631
DB01229	DB08932
DB01229	DB00559
DB00343	DB00641
DB00313	DB06616
DB01033	DB00352
DB05294	DB04849
