drug_1	drug_2
DB00921	DB00475
DB00921	DB00477
DB00842	DB08883
DB00327	DB00450
DB00904	DB00450
DB00980	DB00484
DB00875	DB00484
DB01173	DB06282
DB01403	DB00768
DB01580	DB00653
DB00972	DB09068
DB00898	DB00599
DB00898	DB00593
DB00611	DB00450
DB00370	DB00628
DB00898	DB00844
DB01173	DB00934
DB00898	DB00849
DB00972	DB00611
DB00683	DB08883
DB00425	DB00875
DB01621	DB00653
DB00996	DB06204
DB00949	DB08883
DB00921	DB00273
DB00557	DB08883
DB01173	DB00527
DB00543	DB00366
DB00494	DB00366
DB00425	DB00897
DB00647	DB01017
DB00906	DB00450
DB00842	DB00484
DB00921	DB00298
DB09034	DB01224
DB00921	DB00297
DB01086	DB00366
DB00921	DB00292
DB00454	DB00484
DB00599	DB00653
DB00921	DB01100
DB01267	DB06204
DB08815	DB00557
DB00628	DB06204
DB01173	DB00458
DB01173	DB00455
DB00312	DB00653
DB01173	DB00450
DB00835	DB06204
DB00628	DB08883
DB00502	DB00366
DB01173	DB00850
DB00921	DB06288
DB00956	DB01068
DB00956	DB01069
DB00921	DB00854
DB00747	DB01017
DB00321	DB01017
DB00850	DB08883
DB00341	DB01017
DB00425	DB00555
DB01041	DB08872
DB01267	DB00653
DB01080	DB00484
DB09034	DB01595
DB09286	DB06204
DB01403	DB00433
DB00956	DB00425
DB00956	DB00427
DB00956	DB00420
DB00956	DB00423
DB00921	DB00371
DB00898	DB01068
DB06594	DB00366
DB00924	DB00470
DB00898	DB00697
DB00898	DB00690
DB00921	DB00283
DB00363	DB01017
DB00972	DB00327
DB00972	DB00323
DB00962	DB01017
DB01198	DB00653
DB00425	DB01176
DB01580	DB00366
DB00425	DB00477
DB09034	DB00683
DB00502	DB01017
DB00956	DB00334
DB00956	DB01242
DB09034	DB00371
DB09034	DB00370
DB09034	DB01176
DB00950	DB00366
DB00956	DB01086
DB00985	DB00484
DB06144	DB00653
DB01238	DB06204
DB00972	DB00850
DB00934	DB00484
DB00425	DB01174
DB01452	DB00557
DB09034	DB00423
DB00898	DB08910
DB00370	DB00962
DB00230	DB08883
DB00904	DB00366
DB04844	DB08883
DB09034	DB00193
DB00425	DB08883
DB00356	DB01017
DB01403	DB01621
DB00370	DB00934
DB00956	DB00206
DB01403	DB01624
DB00898	DB04946
DB01069	DB01017
DB09034	DB00752
DB09034	DB00754
DB00370	DB00366
DB00956	DB01106
DB01452	DB00366
DB00768	DB00470
DB00956	DB01100
DB09085	DB00557
DB00875	DB00470
DB00363	DB00450
DB00956	DB00734
DB01403	DB00972
DB00909	DB06204
DB01173	DB08883
DB01198	DB00470
DB01403	DB01192
DB01595	DB00470
DB00370	DB04842
DB00370	DB04844
DB00972	DB01215
DB00246	DB06204
DB01403	DB01198
DB08883	DB00450
DB01356	DB00557
DB00933	DB00366
DB09034	DB06216
DB01623	DB00470
DB00818	DB00450
DB01239	DB00484
DB00327	DB00653
DB01589	DB00470
DB00425	DB04953
DB00898	DB00904
DB00844	DB00557
DB01403	DB00484
DB01403	DB01176
DB00956	DB06144
DB01403	DB01173
DB00956	DB01624
DB00370	DB00297
DB00748	DB00484
DB00356	DB00484
DB00425	DB01437
DB00370	DB09068
DB01173	DB01151
DB06716	DB01017
DB01041	DB04946
DB00921	DB01202
DB00370	DB01219
DB00370	DB01215
DB01173	DB01588
DB00921	DB01068
DB00921	DB01069
DB01173	DB08815
DB01320	DB06204
DB01403	DB00395
DB00318	DB06204
DB00425	DB09118
DB08910	DB00450
DB00176	DB00653
DB01041	DB00679
DB00418	DB00653
DB00425	DB01320
DB01173	DB01224
DB00850	DB00557
DB00794	DB00470
DB00962	DB06204
DB01403	DB09034
DB01041	DB00593
DB00321	DB00470
DB00434	DB00470
DB09068	DB06204
DB01351	DB08883
DB01624	DB00470
DB00231	DB00366
DB09286	DB00366
DB00898	DB00875
DB00813	DB00557
DB04842	DB08883
DB00312	DB06204
DB00956	DB00934
DB00956	DB00933
DB09118	DB08883
DB00588	DB00366
DB00575	DB00470
DB00241	DB00484
DB00972	DB00628
DB00425	DB01224
DB01215	DB06204
DB01018	DB00653
DB00956	DB01403
DB00425	DB00312
DB00425	DB00313
DB00425	DB01069
DB00425	DB00318
DB01403	DB06153
DB01403	DB00628
DB00972	DB01198
DB01173	DB00281
DB09034	DB05246
DB00434	DB00653
DB01174	DB00470
DB01192	DB00470
DB01615	DB00484
DB00813	DB00653
DB00956	DB00683
DB06288	DB00557
DB00656	DB00557
DB01041	DB00295
DB01041	DB00297
DB00898	DB00470
DB00972	DB01440
DB00898	DB00477
DB01151	DB00484
DB00370	DB00950
DB00370	DB01069
DB00370	DB01041
DB00395	DB00450
DB00985	DB00470
DB09118	DB00366
DB00921	DB00829
DB00956	DB00754
DB00956	DB00752
DB00206	DB08883
DB01202	DB06204
DB00323	DB00366
DB01176	DB00557
DB09085	DB01017
DB00425	DB00996
DB05246	DB06204
DB00477	DB01017
DB00921	DB00313
DB00628	DB00557
DB00252	DB00557
DB01106	DB00653
DB00370	DB00679
DB00956	DB00434
DB01440	DB00450
DB09034	DB00564
DB00334	DB00653
DB00972	DB01202
DB01142	DB00450
DB00898	DB00683
DB00402	DB08883
DB00628	DB00484
DB00972	DB00318
DB00972	DB00313
DB00427	DB08883
DB00771	DB08883
DB01558	DB00557
DB00321	DB00273
DB00690	DB00653
DB06153	DB00470
DB00956	DB01353
DB09034	DB01580
DB01242	DB00484
DB01041	DB00875
DB09034	DB00690
DB00956	DB00327
DB00956	DB00323
DB09034	DB00697
DB01081	DB06204
DB00425	DB00737
DB00956	DB09085
DB09034	DB01100
DB09034	DB01106
DB01353	DB06204
DB00697	DB08883
DB00972	DB00829
DB01142	DB01017
DB00752	DB00450
DB09128	DB00470
DB01114	DB00557
DB06594	DB00470
DB01235	DB00557
DB01356	DB00366
DB01403	DB01615
DB09034	DB00186
DB00425	DB05246
DB01081	DB00557
DB09034	DB00181
DB00370	DB01174
DB09034	DB00189
DB00653	DB00557
DB09034	DB00747
DB09034	DB00967
DB01198	DB00484
DB09034	DB01618
DB01437	DB00450
DB09034	DB01615
DB00956	DB00237
DB00949	DB00366
DB00318	DB00470
DB00370	DB01198
DB00370	DB00356
DB00408	DB00653
DB00921	DB08922
DB01041	DB00909
DB01242	DB00653
DB01041	DB00904
DB09034	DB00985
DB01041	DB00450
DB01041	DB00454
DB01403	DB00967
DB00425	DB00647
DB01114	DB00484
DB00425	DB00645
DB00540	DB06204
DB00455	DB08883
DB01215	DB00366
DB00391	DB00366
DB00321	DB00366
DB00370	DB00829
DB00697	DB00653
DB00921	DB00502
DB00898	DB00318
DB06716	DB00653
DB00972	DB01238
DB08910	DB01017
DB00898	DB00312
DB00829	DB00653
DB01403	DB00494
DB01403	DB00497
DB01041	DB01069
DB01403	DB01142
DB00972	DB00950
DB01173	DB00726
DB00956	DB01018
DB09034	DB04946
DB01403	DB00363
DB00950	DB08883
DB01403	DB00366
DB00956	DB08910
DB01041	DB01080
DB00484	DB06204
DB01403	DB00818
DB00875	DB00653
DB01403	DB00564
DB00176	DB00484
DB01018	DB06204
DB00370	DB01209
DB04953	DB00653
DB00956	DB01623
DB00420	DB00450
DB01041	DB09128
DB09034	DB09118
DB00921	DB00588
DB09034	DB09225
DB01595	DB00557
DB00402	DB00557
DB00405	DB01017
DB00425	DB00252
DB00370	DB01452
DB00921	DB08872
DB01173	DB00611
DB00425	DB01353
DB00921	DB00450
DB00921	DB00454
DB00921	DB00455
DB01041	DB00475
DB00645	DB08883
DB01173	DB01235
DB00494	DB01017
DB01173	DB01239
DB00904	DB08883
DB00312	DB00470
DB01437	DB00484
DB00611	DB00470
DB01173	DB00189
DB00956	DB00924
DB00898	DB01202
DB00956	DB01437
DB00656	DB08883
DB00425	DB00323
DB00189	DB00366
DB09166	DB08883
DB00543	DB00484
DB00327	DB00484
DB01224	DB00470
DB00956	DB00543
DB00543	DB00470
DB01173	DB00298
DB09034	DB01621
DB00956	DB00540
DB00690	DB06204
DB00370	DB01202
DB01173	DB00292
DB01267	DB00484
DB09034	DB09286
DB00298	DB00653
DB00956	DB01017
DB00455	DB00653
DB09225	DB00450
DB00921	DB00909
DB00679	DB08883
DB00370	DB01595
DB00647	DB00484
DB08872	DB00484
DB01173	DB00477
DB01173	DB00475
DB00349	DB00653
DB00321	DB00557
DB01173	DB00470
DB08910	DB00484
DB00726	DB00484
DB00956	DB00801
DB01239	DB06204
DB00425	DB01075
DB09286	DB00557
DB00904	DB00470
DB01209	DB00366
DB00921	DB00831
DB04953	DB06204
DB00854	DB00366
DB00921	DB00835
DB01069	DB06204
DB00405	DB00653
DB06153	DB08883
DB01065	DB00450
DB01173	DB00980
DB04844	DB06204
DB00425	DB00599
DB01588	DB00484
DB00628	DB01017
DB00181	DB06204
DB00771	DB00557
DB00842	DB00366
DB01174	DB00484
DB01041	DB06204
DB01041	DB00395
DB00921	DB00898
DB00327	DB01017
DB00754	DB01017
DB01173	DB06594
DB00237	DB01017
DB00898	DB00679
DB01615	DB00450
DB00425	DB01621
DB01174	DB00557
DB09034	DB00297
DB00652	DB01017
DB01351	DB00366
DB00921	DB01239
DB00425	DB00418
DB09166	DB00653
DB01209	DB08883
DB01403	DB00370
DB01041	DB00844
DB01041	DB00849
DB00425	DB00726
DB00956	DB00356
DB09034	DB00425
DB00956	DB00599
DB09034	DB00420
DB00599	DB00366
DB00433	DB00653
DB00956	DB00593
DB00776	DB00898
DB00854	DB01017
DB09034	DB01114
DB00370	DB00924
DB00434	DB08883
DB00327	DB00470
DB00972	DB00831
DB00972	DB00835
DB00228	DB06204
DB06594	DB00484
DB00427	DB00470
DB00370	DB00906
DB00321	DB00484
DB00801	DB00557
DB00502	DB00653
DB00425	DB00747
DB09034	DB00734
DB00454	DB06204
DB09034	DB00228
DB01595	DB06204
DB00768	DB00450
DB00391	DB00557
DB00956	DB01080
DB01403	DB09166
DB00972	DB01239
DB01403	DB00950
DB01198	DB00450
DB01041	DB00933
DB00484	DB01017
DB08883	DB00470
DB00962	DB08883
DB00818	DB00470
DB00898	DB01080
DB00956	DB00176
DB00898	DB00327
DB04842	DB00653
DB01403	DB01151
DB00972	DB00497
DB01267	DB00470
DB00370	DB01075
DB06716	DB08883
DB00356	DB06204
DB01403	DB00829
DB00273	DB00450
DB00897	DB00366
DB08883	DB01017
DB00370	DB01239
DB01403	DB00557
DB00370	DB00349
DB00370	DB01235
DB00370	DB00341
DB00214	DB01199
DB00903	DB01199
DB00927	DB00422
DB00448	DB01576
DB01069	DB06701
DB00863	DB06701
DB05351	DB01576
DB03754	DB06701
DB00334	DB00884
DB00736	DB01576
DB00338	DB00422
DB00751	DB00422
DB05351	DB00182
DB00334	DB06701
DB00927	DB06701
DB00940	DB00884
DB00448	DB06701
DB01129	DB00422
DB00927	DB00884
DB00213	DB01576
DB01129	DB06701
DB06216	DB00884
DB00585	DB00884
DB00863	DB00422
DB00338	DB06701
DB00448	DB00182
DB00213	DB00422
DB08806	DB06701
DB00213	DB06701
DB01129	DB00182
DB05351	DB00422
DB00863	DB00884
DB01129	DB01576
DB00940	DB00422
DB00501	DB00422
DB00898	DB08918
DB00898	DB00374
DB01069	DB00422
DB01233	DB00091
DB00736	DB00422
DB00338	DB01576
DB08806	DB00422
DB00585	DB00422
DB00248	DB01193
DB00589	DB00696
DB00320	DB01210
DB00248	DB00335
DB00714	DB00320
DB01200	DB01214
DB01253	DB00373
DB00248	DB00521
DB01253	DB04861
DB00696	DB01214
DB00696	DB01210
DB01186	DB00696
DB00268	DB00248
DB01253	DB00264
DB01253	DB01193
DB01253	DB00195
DB01253	DB04846
DB01186	DB01200
DB00248	DB00264
DB01253	DB01580
DB00589	DB00248
DB01253	DB00489
DB00589	DB01253
DB00248	DB00571
DB01186	DB00248
DB00248	DB00373
DB00714	DB01253
DB01253	DB01203
DB00248	DB00866
DB00248	DB09204
DB01253	DB01136
DB00248	DB01136
DB01253	DB00335
DB00248	DB01214
DB00248	DB08807
DB00248	DB01210
DB00248	DB08808
DB01253	DB01214
DB00248	DB01297
DB00248	DB01295
DB00248	DB04861
DB00248	DB01359
DB01253	DB01295
DB01253	DB01297
DB00268	DB01253
DB01186	DB01253
DB00248	DB00598
DB00248	DB00195
DB00248	DB01203
DB01253	DB00612
DB01253	DB08807
DB01253	DB00866
DB01253	DB00598
DB01253	DB08808
DB00248	DB00612
DB00248	DB00187
DB00714	DB00696
DB01253	DB00521
DB00248	DB04846
DB01624	DB06825
DB00472	DB01165
DB01224	DB01242
DB00679	DB00862
DB06216	DB00915
DB00218	DB01254
DB04855	DB01075
DB04844	DB00691
DB04844	DB00927
DB00204	DB09080
DB00280	DB08815
DB06697	DB08871
DB00875	DB01075
DB00261	DB00726
DB00738	DB06825
DB01118	DB00196
DB06603	DB00834
DB01624	DB00321
DB09039	DB01059
DB00889	DB00370
DB00363	DB01069
DB00889	DB00374
DB09039	DB09082
DB09039	DB09080
DB05294	DB08893
DB00738	DB00285
DB00738	DB00289
DB00889	DB00014
DB09078	DB00674
DB00280	DB01036
DB01165	DB06663
DB01232	DB00420
DB09083	DB01169
DB00604	DB00440
DB00537	DB00014
DB04855	DB01242
DB00280	DB00927
DB00477	DB00270
DB01137	DB00871
DB00308	DB00477
DB01182	DB00738
DB00608	DB01242
DB01118	DB06699
DB06216	DB00697
DB06216	DB00691
DB00889	DB09083
DB00204	DB01623
DB01182	DB00656
DB00889	DB09082
DB00199	DB00734
DB00207	DB01001
DB04855	DB00622
DB00246	DB00622
DB01224	DB00927
DB00738	DB09082
DB01624	DB06589
DB01224	DB01036
DB00908	DB00862
DB00757	DB00477
DB00489	DB01254
DB01169	DB08912
DB01035	DB01591
DB01224	DB08871
DB00489	DB01075
DB01267	DB06603
DB00908	DB01118
DB00477	DB01075
DB01184	DB01151
DB00308	DB00285
DB00308	DB00289
DB00215	DB01075
DB00604	DB00285
DB08881	DB01233
DB00604	DB01274
DB04946	DB00808
DB01211	DB04953
DB01195	DB04953
DB01624	DB00983
DB01267	DB00738
DB04844	DB01059
DB00420	DB08868
DB00204	DB05039
DB00976	DB00207
DB01100	DB00871
DB01267	DB00656
DB04855	DB00458
DB00420	DB04953
DB00674	DB00834
DB01100	DB01195
DB05294	DB00104
DB01169	DB09080
DB09078	DB00934
DB00908	DB00871
DB00757	DB00862
DB00207	DB01104
DB09039	DB00697
DB01118	DB00207
DB09039	DB00691
DB01184	DB01591
DB00420	DB00656
DB04844	DB00014
DB06589	DB00014
DB09078	DB09082
DB09078	DB09083
DB09078	DB09080
DB06697	DB00104
DB01211	DB06663
DB00502	DB00710
DB01624	DB00344
DB00976	DB06788
DB00477	DB01242
DB00014	DB01142
DB00976	DB08871
DB01195	DB01069
DB01195	DB00334
DB00604	DB08871
DB00014	DB00557
DB06603	DB08871
DB00261	DB01075
DB00537	DB00503
DB00908	DB00188
DB00908	DB00458
DB00908	DB00450
DB00908	DB00321
DB01232	DB01356
DB00539	DB00726
DB00477	DB00622
DB04868	DB00934
DB00199	DB00934
DB00604	DB00938
DB04855	DB01268
DB00604	DB00934
DB00908	DB01320
DB01169	DB00420
DB00280	DB00949
DB06216	DB00321
DB00679	DB00104
DB06216	DB00458
DB00608	DB01268
DB01224	DB00014
DB01182	DB00757
DB00207	DB01242
DB00904	DB00808
DB01165	DB00904
DB00204	DB00695
DB00976	DB00697
DB00976	DB00691
DB05294	DB09082
DB05294	DB09080
DB00604	DB01182
DB09083	DB06697
DB00261	DB08868
DB00477	DB00834
DB00477	DB06663
DB00420	DB01242
DB06216	DB01142
DB01035	DB00622
DB01035	DB00199
DB00199	DB01403
DB09039	DB00207
DB09078	DB00440
DB00502	DB00458
DB00502	DB00104
DB00608	DB00188
DB01211	DB00344
DB00489	DB00014
DB01118	DB00014
DB00477	DB00458
DB01195	DB09080
DB01195	DB09082
DB01100	DB01015
DB09078	DB01069
DB00218	DB00243
DB06697	DB00715
DB06697	DB00714
DB00308	DB00938
DB06697	DB00710
DB00308	DB00934
DB01035	DB06663
DB00215	DB01274
DB00608	DB00726
DB00502	DB01274
DB00477	DB01059
DB00450	DB00374
DB00679	DB00196
DB00537	DB00199
DB04946	DB00710
DB00489	DB01274
DB00537	DB00196
DB00215	DB01015
DB01195	DB00104
DB01267	DB00289
DB00261	DB06589
DB04946	DB01195
DB00976	DB00199
DB00875	DB06825
DB01267	DB00757
DB00889	DB00608
DB00450	DB01026
DB00710	DB00834
DB00875	DB00503
DB06589	DB06788
DB01137	DB00420
DB04844	DB00656
DB01184	DB00218
DB01137	DB00938
DB06589	DB01036
DB00204	DB00999
DB04855	DB01036
DB00757	DB00808
DB00889	DB01268
DB01224	DB00738
DB00420	DB00674
DB00875	DB01036
DB06603	DB00871
DB09078	DB01274
DB01624	DB01151
DB00420	DB00458
DB00308	DB00726
DB04855	DB00927
DB00477	DB01268
DB01175	DB00927
DB00014	DB00458
DB00261	DB01137
DB08881	DB00289
DB01211	DB01165
DB00875	DB00344
DB00261	DB01059
DB01035	DB00871
DB00204	DB06663
DB09078	DB05039
DB01624	DB01015
DB01169	DB08893
DB04946	DB00458
DB04946	DB00104
DB00204	DB01104
DB00199	DB00916
DB00199	DB00915
DB00738	DB00243
DB04868	DB01242
DB00199	DB09083
DB00199	DB09080
DB06216	DB00243
DB00875	DB01591
DB06589	DB08871
DB00280	DB00218
DB04844	DB08871
DB00604	DB00916
DB04946	DB01274
DB00215	DB00285
DB00215	DB00289
DB05294	DB00808
DB00904	DB00862
DB00502	DB05039
DB04855	DB00557
DB06589	DB05039
DB00246	DB00440
DB01224	DB00697
DB01100	DB01104
DB09078	DB00808
DB00502	DB00697
DB00502	DB00691
DB06216	DB01165
DB01137	DB00218
DB09039	DB01137
DB00502	DB00472
DB00270	DB00834
DB01224	DB06699
DB01267	DB01137
DB01100	DB01075
DB00308	DB00916
DB05294	DB00374
DB00904	DB01238
DB00908	DB01151
DB00477	DB01036
DB00679	DB05039
DB01165	DB00734
DB04946	DB00734
DB01165	DB00738
DB04946	DB00738
DB00204	DB06788
DB00218	DB00675
DB00218	DB00674
DB00537	DB00710
DB00537	DB00715
DB00363	DB00104
DB01624	DB02546
DB00450	DB00938
DB00889	DB00622
DB04844	DB01015
DB01165	DB01069
DB00308	DB01195
DB00834	DB00489
DB00218	DB01104
DB00904	DB00104
DB09078	DB00321
DB00908	DB00557
DB00604	DB00543
DB00204	DB00420
DB00477	DB01142
DB00679	DB00808
DB01137	DB00915
DB04855	DB01015
DB01169	DB00218
DB01137	DB01356
DB01169	DB01036
DB00246	DB00270
DB01118	DB01075
DB04868	DB00458
DB01224	DB00757
DB06697	DB06825
DB00834	DB00261
DB01175	DB00270
DB01100	DB06663
DB00261	DB01151
DB01175	DB00983
DB00502	DB00862
DB04868	DB08871
DB00889	DB00398
DB09083	DB00472
DB00537	DB00540
DB00537	DB00543
DB00261	DB01036
DB01035	DB00818
DB01232	DB01137
DB09078	DB02546
DB01624	DB01036
DB04946	DB00691
DB01195	DB00374
DB00539	DB00270
DB00537	DB00818
DB00537	DB01142
DB00014	DB00871
DB00308	DB00104
DB00537	DB00450
DB01175	DB08868
DB00218	DB00196
DB00218	DB00199
DB01232	DB00915
DB01182	DB06663
DB00472	DB00440
DB00246	DB01591
DB05294	DB00862
DB00218	DB00440
DB00199	DB06825
DB00604	DB01142
DB00420	DB01069
DB00014	DB00285
DB01169	DB05039
DB00014	DB00289
DB00199	DB08893
DB04946	DB09078
DB00502	DB00674
DB06216	DB01182
DB09039	DB00537
DB00757	DB08893
DB00489	DB00726
DB04844	DB06825
DB00450	DB08868
DB00604	DB00363
DB01100	DB01059
DB00261	DB00537
DB00908	DB00726
DB00218	DB00691
DB00308	DB00976
DB04868	DB06699
DB01624	DB05039
DB01232	DB01274
DB00280	DB00537
DB00502	DB01233
DB00537	DB09083
DB00537	DB09082
DB00502	DB01238
DB00757	DB00540
DB00757	DB00543
DB01184	DB01137
DB00889	DB00270
DB01165	DB00710
DB01165	DB00714
DB00489	DB01232
DB00489	DB01233
DB09078	DB00543
DB00215	DB00983
DB08881	DB06825
DB00489	DB00949
DB00608	DB02546
DB01624	DB01195
DB00537	DB00734
DB01267	DB06663
DB00280	DB00398
DB01100	DB00726
DB00308	DB06825
DB00450	DB00916
DB01035	DB04953
DB00363	DB00344
DB01100	DB00540
DB01100	DB00543
DB00875	DB00543
DB00889	DB08893
DB00489	DB02546
DB00261	DB00334
DB01137	DB00976
DB04844	DB00344
DB00308	DB00374
DB00308	DB00370
DB00537	DB02546
DB06589	DB08893
DB00477	DB09080
DB01169	DB01015
DB00738	DB00871
DB01118	DB01059
DB01211	DB00976
DB01211	DB00608
DB09078	DB01233
DB09078	DB01232
DB01184	DB00871
DB00608	DB01151
DB00308	DB09080
DB04855	DB00218
DB00539	DB00949
DB01175	DB00218
DB01118	DB09080
DB01224	DB01137
DB01100	DB01268
DB00904	DB00726
DB00604	DB06699
DB01035	DB00344
DB00738	DB01001
DB06697	DB01165
DB01175	DB04953
DB04946	DB00674
DB00908	DB00344
DB01195	DB01151
DB00539	DB00543
DB00489	DB00557
DB00875	DB02546
DB00537	DB00834
DB00539	DB00218
DB00489	DB01623
DB00738	DB00207
DB01232	DB00608
DB00450	DB00218
DB01267	DB08893
DB01100	DB00398
DB01624	DB09080
DB01165	DB00503
DB04946	DB01233
DB00539	DB01036
DB00014	DB00938
DB00280	DB08893
DB00014	DB00934
DB00976	DB00363
DB09083	DB04946
DB00280	DB00871
DB00207	DB00285
DB00875	DB00938
DB00604	DB01165
DB00889	DB00458
DB00207	DB00289
DB00875	DB00934
DB06216	DB00344
DB00976	DB00344
DB00539	DB08871
DB00502	DB00656
DB00207	DB00934
DB00207	DB00938
DB00308	DB06788
DB00014	DB08868
DB00604	DB00691
DB00308	DB01232
DB00204	DB06825
DB01232	DB01075
DB00246	DB00934
DB09078	DB01001
DB00261	DB00557
DB00204	DB09082
DB00976	DB09083
DB00976	DB09080
DB00207	DB08868
DB06589	DB00697
DB01211	DB01059
DB00889	DB00218
DB09083	DB00539
DB00976	DB01623
DB00280	DB00557
DB04844	DB06663
DB04946	DB00889
DB09078	DB00757
DB00875	DB09082
DB00261	DB00458
DB01165	DB01026
DB00363	DB00321
DB00537	DB01268
DB00539	DB00537
DB04946	DB00334
DB06603	DB00199
DB00889	DB08871
DB00218	DB01142
DB06603	DB00196
DB00604	DB00502
DB00537	DB01403
DB01169	DB01254
DB06216	DB00757
DB06216	DB00285
DB06216	DB00289
DB00976	DB00289
DB09078	DB00983
DB01165	DB00862
DB00875	DB00871
DB01175	DB00656
DB00477	DB01591
DB00207	DB00540
DB00207	DB01142
DB01182	DB00440
DB04855	DB00726
DB06216	DB09078
DB00261	DB01195
DB00875	DB00321
DB00420	DB00218
DB04855	DB00398
DB00472	DB08893
DB00908	DB00104
DB00738	DB01069
DB00489	DB00398
DB01624	DB00691
DB01624	DB01075
DB09078	DB00691
DB09078	DB00697
DB01195	DB01137
DB00875	DB01182
DB06603	DB00949
DB00757	DB01591
DB00218	DB04953
DB00363	DB00862
DB00204	DB01274
DB01184	DB01075
DB00450	DB00270
DB01165	DB00697
DB06697	DB00543
DB06697	DB00540
DB01165	DB00691
DB00502	DB01001
DB00280	DB00270
DB00537	DB00675
DB00537	DB00674
DB01165	DB04953
DB00976	DB01059
DB01184	DB01403
DB00207	DB00734
DB01137	DB06663
DB04844	DB08893
DB00204	DB00344
DB06603	DB01165
DB04855	DB00537
DB01100	DB00915
DB00308	DB01238
DB00604	DB01104
DB00875	DB00915
DB06697	DB09080
DB06697	DB09082
DB01624	DB08868
DB00215	DB00440
DB05294	DB00537
DB01267	DB00440
DB00904	DB00889
DB00218	DB01356
DB00679	DB00983
DB01165	DB00983
DB00539	DB02546
DB01169	DB04953
DB00477	DB04953
DB01118	DB01151
DB01118	DB00543
DB01137	DB00726
DB01224	DB00188
DB00204	DB00207
DB01224	DB00983
DB01224	DB00458
DB01232	DB01059
DB01624	DB00207
DB01184	DB09078
DB09039	DB00398
DB01184	DB01242
DB06216	DB00938
DB09039	DB01623
DB00502	DB00188
DB00489	DB00188
DB01211	DB01075
DB00889	DB00949
DB01224	DB02546
DB00308	DB01591
DB01267	DB00207
DB00908	DB00734
DB09078	DB00738
DB01232	DB01233
DB01232	DB00014
DB01232	DB00543
DB01165	DB01001
DB00537	DB01242
DB00218	DB01167
DB09078	DB00344
DB00908	DB01069
DB01169	DB00014
DB01267	DB08912
DB06216	DB00738
DB00875	DB08893
DB06216	DB00934
DB06216	DB00734
DB06603	DB00710
DB06603	DB00714
DB00889	DB01151
DB00308	DB00334
DB00976	DB00834
DB00261	DB01403
DB01035	DB02546
DB01169	DB00270
DB01224	DB00398
DB00199	DB00675
DB01211	DB00934
DB00908	DB04953
DB01137	DB01001
DB01169	DB01274
DB00204	DB00808
DB01184	DB06663
DB06216	DB01069
DB00308	DB01069
DB00246	DB00218
DB01169	DB01059
DB01118	DB02546
DB00420	DB00188
DB00537	DB00927
DB09078	DB00502
DB09078	DB00503
DB01195	DB00450
DB04855	DB00871
DB00489	DB00374
DB00489	DB00370
DB00757	DB00334
DB01118	DB00374
DB09039	DB00726
DB01195	DB01118
DB00757	DB01069
DB01195	DB00862
DB04868	DB08893
DB00261	DB00904
DB06216	DB04953
DB06697	DB02546
DB04855	DB09082
DB01184	DB01059
DB00477	DB08893
DB00215	DB01403
DB01195	DB00243
DB01232	DB00976
DB06216	DB08871
DB01165	DB00543
DB01165	DB00540
DB00537	DB00871
DB00537	DB00656
DB00199	DB00440
DB00204	DB00726
DB00207	DB00710
DB00679	DB00344
DB00679	DB06825
DB01100	DB00934
DB00472	DB01591
DB00308	DB01211
DB01232	DB00207
DB00420	DB01001
DB00246	DB00915
DB00246	DB00916
DB01175	DB01137
DB00489	DB01104
DB00889	DB01242
DB09078	DB00889
DB00889	DB06663
DB01224	DB00710
DB06589	DB00374
DB06589	DB00370
DB00014	DB06825
DB00604	DB00656
DB04844	DB00440
DB04844	DB00537
DB06589	DB09082
DB06589	DB09083
DB00207	DB01591
DB00308	DB00622
DB04868	DB00622
DB01182	DB00871
DB00904	DB01001
DB01175	DB00374
DB00218	DB00915
DB00218	DB00916
DB00014	DB00374
DB00204	DB01403
DB01184	DB01195
DB00204	DB00543
DB01035	DB09082
DB01035	DB09080
DB09078	DB00714
DB09078	DB00710
DB01182	DB01059
DB00908	DB00715
DB00014	DB09083
DB00014	DB09082
DB00014	DB09080
DB00450	DB01591
DB00199	DB00871
DB00363	DB00983
DB01195	DB00656
DB04946	DB00374
DB04844	DB08912
DB00280	DB00334
DB06216	DB00710
DB06216	DB00714
DB06216	DB00715
DB04844	DB00321
DB01182	DB00014
DB00215	DB00691
DB00218	DB00726
DB00215	DB00871
DB05294	DB00949
DB04868	DB00104
DB01137	DB01026
DB01211	DB00334
DB01035	DB00450
DB01169	DB01211
DB00204	DB00862
DB06216	DB01591
DB01169	DB00927
DB04855	DB00270
DB01254	DB00834
DB01267	DB00871
DB00604	DB08893
DB00289	DB00834
DB06216	DB01623
DB01035	DB00543
DB00472	DB01015
DB01184	DB00818
DB00477	DB00285
DB01035	DB00321
DB01169	DB08871
DB00502	DB00398
DB08881	DB00374
DB01267	DB01059
DB00261	DB00927
DB06216	DB00871
DB00489	DB00537
DB00308	DB00871
DB04855	DB00370
DB00608	DB00440
DB01035	DB01059
DB00014	DB06788
DB00450	DB00503
DB06697	DB00270
DB00477	DB08871
DB00757	DB05039
DB01182	DB04953
DB00757	DB00710
DB00537	DB00321
DB00539	DB00904
DB01137	DB05039
DB01232	DB00199
DB01232	DB00196
DB06216	DB06825
DB00608	DB00862
DB00308	DB01274
DB00472	DB00196
DB05294	DB01403
DB00207	DB00199
DB01137	DB00502
DB01137	DB00503
DB01165	DB02546
